date,dividend
2007-11-28,0.283
2007-12-27,0.293
2008-01-29,0.46
2008-02-27,0.349
2008-03-27,0.319
2008-04-28,0.326
2008-05-28,0.426
2008-06-26,0.645
2008-07-29,0.412
2008-08-27,0.553
2008-09-26,0.554
2008-10-29,0.467
2008-11-25,0.394
2008-12-29,0.253
2009-01-28,0.223
2009-02-25,0.104
2009-03-27,0.118
2009-04-28,0.118
2009-05-27,0.125
2009-06-26,0.139
2009-07-29,0.107
2009-08-27,0.16
2009-09-28,0.194
2009-10-28,0.226
2009-11-25,0.195
2009-12-29,0.178
2010-01-27,0.231
2010-02-24,0.197
2010-03-29,0.256
2010-04-28,0.29
2010-05-26,0.237
2010-06-28,0.22
2010-07-28,0.229
2010-08-27,0.212
2010-09-28,0.236
2010-10-27,0.254
2010-11-26,0.19
2010-12-29,0.236
2011-01-27,0.247
2011-02-24,0.216
2011-03-29,0.241
2011-04-27,0.195
2011-05-26,0.223
2011-06-28,0.319
2011-07-27,0.337
2011-08-29,0.255
2011-09-28,0.27
2011-10-27,0.237
2011-11-28,0.25
2011-12-28,0.202
2012-01-27,0.268
2012-02-27,0.22
2012-03-28,0.22
2012-04-26,0.228
2012-05-29,0.196
2012-06-27,0.213
2012-07-27,0.219
2012-08-29,0.185
2012-09-26,0.141
2012-11-28,0.187
2012-12-27,0.218
2013-01-29,0.158
2013-02-26,0.155
2013-03-26,0.131
2013-04-26,0.135
2013-05-29,0.182
2013-06-26,0.199
2013-07-29,0.203
2013-08-28,0.236
2013-09-26,0.256
2013-10-29,0.246
2013-11-26,0.224
2013-12-27,0.191
2014-01-29,0.242
2014-02-26,0.197
2014-03-27,0.261
2014-04-28,0.209
2014-05-28,0.25
2014-06-26,0.168
2014-07-29,0.231
2014-08-27,0.255
2014-09-26,0.27
2014-10-29,0.19
2014-11-25,0.17
2014-12-29,0.213
2015-01-28,0.16
2015-02-25,0.152
2015-03-27,0.116
2015-04-28,0.157
2015-05-27,0.052
2015-06-26,0.08
2015-07-29,0.1
2015-08-27,0.099
2015-09-28,0.094
2015-10-28,0.102
2015-11-25,0.126
2015-12-29,0.116
2016-01-27,0.169
2016-02-25,0.072
2016-03-29,0.123
2016-04-27,0.054
2016-05-26,0.047
2016-06-28,0.061
2016-07-27,0.054
2016-08-29,0.089
2016-09-28,0.074
2016-10-27,0.111
2016-11-28,0.116
2016-12-28,0.091
2017-01-27,0.079
2017-02-24,0.062
2017-03-29,0.089
2017-04-26,0.091
2017-05-26,0.077
2017-06-28,0.085
2017-07-27,0.077
2017-08-29,0.093
2017-09-28,0.084
2017-10-30,0.099
2017-11-29,0.093
2017-12-28,0.078
2018-01-30,0.107
2018-02-27,0.142
2018-03-28,0.09
2018-04-27,0.131
2018-05-30,0.11
2018-06-28,0.12
2018-07-30,0.125
2018-08-30,0.108
2018-09-27,0.125
2018-10-30,0.124
2018-11-29,0.145
2018-12-28,0.101
2019-01-30,0.062
2019-02-27,0.045
2019-03-28,0.073
2019-04-29,0.115
2019-05-30,0.082
2019-06-27,0.09
2019-07-30,0.067
2019-08-29,0.072
2019-09-27,0.049
2019-10-30,0.076
2019-11-27,0.062
2019-12-30,0.084
2020-01-30,0.104
2020-02-27,0.106
2020-03-30,0.091
2020-04-29,0.086
2020-05-28,0.056
2020-06-29,0.043
2020-07-30,0.032
2020-08-28,0.038
2020-09-29,0.032
2020-10-29,0.076
2020-11-27,0.052
2020-12-30,0.062
2021-01-28,0.049
2021-02-25,0.087
2021-03-30,0.037
2021-04-29,0.096
2021-05-27,0.078
2021-06-29,0.104
2021-07-29,0.124
2021-08-30,0.097
2021-09-29,0.163
2021-10-28,0.067
2021-11-29,0.073
2021-12-30,0.137
2022-01-28,0.126
2022-02-25,0.101
2022-03-30,0.054
2022-04-28,0.157
2022-05-27,0.164
2022-06-29,0.272
2022-07-28,0.192
2022-08-30,0.231
2022-09-29,0.2
2022-10-28,0.149
2022-11-29,0.161
2022-12-29,0.15
2023-01-30,0.313
2023-02-27,0.115
2023-03-30,0.179
2023-04-27,0.245
2023-05-30,0.185
2023-06-29,0.077
2023-07-28,0.194
2023-08-30,0.124
2023-09-28,0.091
2023-10-30,0.11
2023-11-29,0.15
2023-12-28,0.143
2024-01-30,0.115
2024-02-28,0.114
2024-03-27,0.019
2024-04-29,0.136
2024-05-31,0.058
2024-06-28,0.03
2024-07-31,0.096
2024-08-30,0.055
2024-09-30,0.102
2024-10-31,0.065
2024-11-29,0.093
2024-12-31,0.062
2025-01-31,0.095
2025-02-28,0.046
2025-03-31,0.157
2025-04-30,0.032
2025-05-30,0.081
2025-06-30,0.036
2025-07-31,0.03
2025-08-29,0.013
2025-09-30,0.032
2025-10-31,0.075
2025-11-28,0.037
2025-12-31,0.115
2026-01-30,0.033
2026-02-27,0.05
2026-04-30,0.07
