date,dividend
2006-12-27,0.11
2007-01-29,0.101
2007-02-26,0.091
2007-03-28,0.1
2007-04-26,0.089
2007-05-29,0.096
2007-06-27,0.097
2007-07-27,0.117
2007-08-29,0.127
2007-09-26,0.141
2007-10-29,0.147
2007-11-28,0.17
2007-12-27,0.175
2008-01-29,0.184
2008-02-27,0.193
2008-03-27,0.183
2008-04-28,0.178
2008-05-28,0.202
2008-06-26,0.198
2008-07-29,0.235
2008-08-27,0.279
2008-09-26,0.247
2008-10-29,0.231
2008-11-25,0.152
2008-12-29,0.11
2009-01-28,0.083
2009-02-25,0.044
2009-03-27,0.03
2009-04-28,0.037
2009-05-27,0.05
2009-06-26,0.047
2009-07-29,0.075
2009-08-27,0.079
2009-09-28,0.068
2009-10-28,0.097
2009-11-25,0.083
2009-12-29,0.118
2010-01-27,0.11
2010-02-24,0.11
2010-03-29,0.125
2010-04-28,0.121
2010-05-26,0.139
2010-06-28,0.126
2010-07-28,0.116
2010-08-27,0.112
2010-09-28,0.113
2010-10-27,0.107
2010-11-26,0.098
2010-12-29,0.098
2011-01-27,0.12
2011-02-24,0.098
2011-03-29,0.135
2011-04-27,0.104
2011-05-26,0.136
2011-06-28,0.144
2011-07-27,0.148
2011-08-29,0.118
2011-09-28,0.05
2011-10-27,0.104
2011-11-28,0.102
2011-12-28,0.101
2012-01-27,0.126
2012-02-27,0.164
2012-03-28,0.141
2012-04-26,0.111
2012-05-29,0.138
2012-06-27,0.087
2012-07-27,0.074
2012-08-29,0.057
2012-09-26,0.061
2012-11-28,0.069
2012-12-27,0.055
2013-01-29,0.05
2013-02-26,0.036
2013-03-26,0.058
2013-04-26,0.061
2013-05-29,0.088
2013-06-26,0.078
2013-07-29,0.072
2013-08-28,0.089
2013-09-26,0.106
2013-10-29,0.1
2013-11-26,0.063
2013-12-27,0.067
2014-01-29,0.051
2014-02-26,0.092
2014-03-27,0.109
2014-04-28,0.086
2014-05-28,0.12
2014-06-26,0.097
2014-07-29,0.119
2014-08-27,0.109
2014-09-26,0.095
2014-10-29,0.056
2014-11-25,0.046
2014-12-29,0.045
2015-01-28,0.037
2015-02-25,0.031
2015-03-27,0.022
2015-04-28,0.024
2015-05-27,0.016
2015-06-26,0.036
2015-07-29,0.052
2015-08-27,0.036
2015-09-28,0.03
2015-10-28,0.019
2015-11-25,0.021
2015-12-29,0.021
2016-01-27,0.015
2016-02-25,0.022
2016-03-29,0.013
2016-04-27,0.01
2016-05-26,0.034
2016-06-28,0.035
2016-07-27,0.04
2016-08-29,0.048
2016-09-28,0.046
2016-10-27,0.047
2016-11-28,0.047
2016-12-28,0.059
2017-01-27,0.048
2017-02-24,0.102
2017-03-29,0.047
2017-04-26,0.056
2017-05-26,0.052
2017-06-28,0.041
2017-07-27,0.041
2017-08-29,0.046
2017-09-28,0.04
2017-10-30,0.054
2017-11-29,0.051
2017-12-28,0.051
2018-01-30,0.06
2018-02-27,0.066
2018-03-28,0.075
2018-04-27,0.052
2018-05-30,0.055
2018-06-28,0.044
2018-07-30,0.057
2018-08-30,0.039
2018-09-27,0.055
2018-10-30,0.055
2018-11-29,0.05
2018-12-28,0.053
2019-01-30,0.034
2019-02-27,0.032
2019-03-28,0.026
2019-04-29,0.018
2019-05-30,0.035
2019-06-27,0.04
2019-07-30,0.044
2019-08-29,0.043
2019-09-27,0.04
2019-10-30,0.028
2019-11-27,0.039
2019-12-30,0.039
2020-01-30,0.043
2020-02-27,0.05
2020-03-30,0.034
2020-04-29,0.023
2020-05-28,0.016
2020-06-29,0.002
2020-07-30,0.006
2020-08-28,0.009
2020-09-29,0.012
2020-10-29,0.013
2020-11-27,0.014
2020-12-30,0.013
2021-01-28,0.011
2021-02-25,0.016
2021-03-30,0.012
2021-04-29,0.018
2021-05-27,0.021
2021-06-29,0.018
2021-07-29,0.021
2021-08-30,0.02
2021-09-29,0.023
2021-10-28,0.022
2021-11-29,0.023
2021-12-30,0.025
2022-01-28,0.032
2022-02-25,0.029
2022-03-30,0.019
2022-04-28,0.032
2022-05-27,0.034
2022-06-29,0.092
2022-07-28,0.164
2022-08-30,0.196
2022-09-29,0.224
2022-10-28,0.209
2022-11-29,0.081
2022-12-29,0.038
2023-01-30,0.037
2023-02-27,0.041
2023-03-30,0.024
2023-04-27,0.027
2023-05-30,0.044
2023-06-29,0.052
2023-07-28,0.022
2023-08-30,0.025
2023-09-28,0.022
2023-10-30,0.043
2023-11-29,0.157
2023-12-28,0.106
2024-01-30,0.031
2024-02-28,0.045
2024-03-27,0.041
2024-04-29,0.088
2024-05-31,0.02
2024-06-28,0.073
2024-07-31,0.07
2024-08-30,0.052
2024-09-30,0.051
2024-10-31,0.03
2024-11-29,0.022
2024-12-31,0.022
2025-01-31,0.021
2025-02-28,0.017
2025-03-31,0.018
2025-04-30,0.02
2025-05-30,0.019
2025-06-30,0.013
2025-07-31,0.015
2025-08-29,0.016
2025-09-30,0.115
2025-10-31,0.02
2025-11-28,0.019
2025-12-31,0.013
2026-01-30,0.04
2026-02-27,0.014
2026-03-31,0.011
2026-04-30,0.038
