date,dividend
1999-11-26,0.31
1999-12-29,0.327
2000-01-27,0.351
2000-02-25,0.28
2000-03-29,0.248
2000-04-26,0.269
2000-05-26,0.267
2000-06-28,0.232
2000-07-27,0.335
2000-08-29,0.397
2000-09-27,0.495
2000-10-27,0.515
2000-11-28,0.441
2000-12-27,0.479
2001-01-29,0.581
2001-02-26,0.671
2001-03-28,0.824
2001-04-26,0.893
2001-05-29,0.527
2001-06-27,0.484
2001-07-27,0.429
2001-08-29,0.357
2001-10-29,0.232
2001-11-28,0.237
2001-12-27,0.16
2002-01-29,0.084
2002-02-26,0.194
2002-03-26,0.201
2002-04-26,0.172
2002-05-29,0.194
2002-06-26,0.214
2002-07-29,0.272
2002-08-28,0.265
2002-09-26,0.26
2002-10-29,0.247
2002-11-26,0.232
2002-12-27,0.247
2003-01-29,0.339
2003-02-26,0.237
2003-03-27,0.422
2003-04-28,0.415
2003-05-28,0.481
2003-06-26,0.577
2003-07-29,0.39
2003-08-27,0.407
2003-09-26,0.412
2003-10-29,0.407
2003-11-25,0.368
2003-12-23,0.386
2004-01-23,0.393
2004-02-25,0.362
2004-03-29,0.402
2004-04-28,0.434
2004-05-26,0.368
2004-06-28,0.363
2004-07-28,0.364
2004-08-27,0.407
2004-09-28,0.402
2004-10-27,0.461
2004-11-26,0.401
2004-12-29,0.375
2005-01-27,0.445
2005-02-24,0.45
2005-03-29,0.459
2005-04-27,0.389
2005-05-26,0.418
2005-06-28,0.389
2005-07-27,0.456
2005-08-29,0.399
2005-09-28,0.426
2005-10-27,0.5
2005-11-28,0.602
2005-12-28,0.714
2006-01-27,0.73
2006-02-24,0.574
2006-03-29,0.61
2006-04-26,0.53
2006-05-26,0.417
2006-06-28,0.375
2006-07-27,0.352
2006-08-29,0.35
2006-09-27,0.376
2006-10-27,0.168
2006-11-28,0.096
2006-12-27,0.665
2007-01-29,0.362
2007-02-26,0.513
2007-03-28,0.506
2007-04-26,0.434
2007-05-29,0.484
2007-06-27,0.504
2007-07-27,0.617
2007-08-29,0.592
2007-09-26,0.501
2007-10-29,1.068
2007-11-28,0.541
2007-12-27,0.436
2008-01-29,0.472
2008-02-27,0.535
2008-03-27,0.534
2008-04-28,0.53
2008-05-28,0.655
2008-06-26,0.668
2008-07-29,0.77
2008-08-27,0.789
2008-09-26,0.861
2008-10-29,0.749
2008-11-25,0.484
2008-12-29,0.339
2009-01-28,0.18
2009-02-25,0.209
2009-03-27,0.194
2009-04-28,0.141
2009-05-27,0.115
2009-06-26,0.12
2009-07-29,0.154
2009-08-27,0.157
2009-09-28,0.152
2009-10-28,0.242
2009-11-25,0.191
2009-12-29,0.208
2010-01-27,0.286
2010-02-24,0.287
2010-03-29,0.356
2010-04-28,0.405
2010-05-26,0.342
2010-06-28,0.318
2010-07-28,0.302
2010-08-27,0.453
2010-09-28,0.231
2010-10-27,0.242
2010-11-26,0.276
2010-12-29,0.228
2011-01-27,0.167
2011-02-28,0.224
2011-03-29,0.222
2011-04-27,0.211
2011-05-26,0.218
2011-06-28,0.22
2011-07-27,0.332
2011-08-29,0.328
2011-09-28,0.308
2011-10-27,0.287
2011-11-28,0.274
2011-12-28,0.164
2012-01-27,0.282
2012-02-27,0.198
2012-03-28,0.165
2012-04-26,0.172
2012-05-29,0.113
2012-06-27,0.188
2012-07-27,0.115
2012-08-29,0.103
2012-09-26,0.151
2012-11-28,0.157
2012-12-27,0.135
2013-01-29,0.165
2013-02-26,0.189
2013-03-26,0.175
2013-04-26,0.18
2013-05-29,0.057
2013-06-26,0.114
2013-07-29,0.106
2013-08-28,0.229
2013-09-26,0.138
2013-10-29,0.151
2013-11-26,0.157
2013-12-27,0.196
2014-01-29,0.181
2014-02-26,0.206
2014-03-27,0.258
2014-04-28,0.751
2014-05-28,0.284
2014-06-26,0.275
2014-07-29,0.22
2014-08-27,0.272
2014-09-26,0.46
2014-10-30,0.234
2014-11-26,0.198
2014-12-29,0.168
2015-01-29,0.163
2015-03-05,0.073
2015-03-27,0.163
2015-04-28,0.078
2015-05-28,0.057
2015-06-26,0.088
2015-07-29,0.061
2015-08-27,0.057
2015-09-28,0.068
2015-10-28,0.076
2015-11-25,0.082
2015-12-29,0.065
2016-01-27,0.046
2016-02-25,0.024
2016-03-29,0.01
2016-04-27,0.02
2016-05-26,0.022
2016-06-28,0.036
2016-07-27,0.064
2016-08-29,0.041
2016-09-28,0.059
2016-10-27,0.116
2016-11-28,0.101
2016-12-28,0.107
2017-01-27,0.157
2017-02-24,0.113
2017-03-29,0.153
2017-04-26,0.167
2017-05-26,0.112
2017-06-28,0.098
2017-07-27,0.116
2017-08-29,0.104
2017-09-28,0.125
2017-10-30,0.1
2017-11-29,0.142
2017-12-28,0.125
2018-01-30,0.148
2018-02-27,0.112
2018-03-28,0.116
2018-04-27,0.114
2018-05-30,0.103
2018-06-28,0.078
2018-07-30,0.044
2018-08-30,0.085
2018-09-27,0.087
2018-10-30,0.105
2018-11-29,0.099
2018-12-28,0.1
2019-01-30,0.069
2019-02-27,0.102
2019-03-28,0.188
2019-04-29,0.125
2019-05-30,0.104
2019-06-27,0.094
2019-07-30,0.028
2019-08-29,0.027
2019-09-27,0.034
2019-10-30,0.037
2019-11-27,0.037
2019-12-30,0.064
2020-01-30,0.079
2020-02-27,0.051
2020-03-30,0.122
2020-04-29,0.018
2020-05-28,0.024
2021-05-27,0.271
2021-06-29,0.017
2021-07-29,0.004
2021-12-30,0.13
2022-01-28,0.112
2022-02-25,0.109
2022-03-30,0.103
2022-04-28,0.102
2022-05-27,0.25
2022-06-29,0.15
2022-07-28,0.096
2022-08-30,0.293
2022-09-29,0.124
2022-10-28,0.182
2022-11-29,0.185
2022-12-29,0.201
2023-01-30,0.158
2023-02-27,0.1
2023-03-30,0.112
2023-04-27,0.238
2023-05-30,0.488
2023-06-29,0.136
2023-07-28,0.058
2023-08-30,0.041
2023-09-28,0.043
2023-10-30,0.017
2023-11-29,0.067
2023-12-28,0.031
2024-01-30,0.025
2024-02-28,0.009
2024-03-27,0.028
2024-04-29,0.019
2024-05-31,0.055
2024-06-28,0.039
2024-07-31,0.002
2024-09-30,0.004
2024-10-31,0.006
2024-11-29,0.003
2024-12-31,0.022
2025-02-28,0.002
2025-03-31,0.03
2025-04-30,0.025
2025-05-30,0.032
2025-06-30,0.038
2025-07-31,0.027
2025-08-29,0.009
2025-09-30,0.002
2025-10-31,0.018
2025-11-28,0.03
2025-12-31,0.019
2026-01-30,0.002
2026-03-31,0.006
2026-04-30,0.04
