fiscalDateEnding,available_date,is_totalRevenue,is_grossProfit,is_operatingIncome,is_ebit,is_ebitda,is_netIncome,is_interestExpense,is_incomeTaxExpense,is_incomeBeforeTax,cf_operatingCashflow,cf_capitalExpenditures,cf_dividendPayoutCommonStock,cf_netIncome,bs_totalAssets,bs_totalLiabilities,bs_totalShareholderEquity,bs_cashAndCashEquivalentsAtCarryingValue,bs_cashAndShortTermInvestments,bs_shortLongTermDebtTotal,bs_shortTermDebt,bs_longTermDebt,bs_currentDebt,bs_commonStockSharesOutstanding,is_totalRevenue_ttm,is_grossProfit_ttm,is_operatingIncome_ttm,is_ebit_ttm,is_ebitda_ttm,is_netIncome_ttm,is_interestExpense_ttm,is_incomeTaxExpense_ttm,is_incomeBeforeTax_ttm,cf_operatingCashflow_ttm,cf_capitalExpenditures_ttm,cf_netIncome_ttm,ticker,sector
2020-12-31,2021-01-26,17978000000.0,1352000000.0,603000000.0,825000000.0,1074000000.0,687000000.0,73000000.0,63000000.0,756000000.0,-870000000.0,265000000.0,202000000.0,693000000.0,49719000000.0,29623000000.0,20000000000.0,666000000.0,666000000.0,11053000000.0,2305000000.0,7885000000.0,,563000000.0,64355000000.0,4453000000.0,1766000000.0,2222000000.0,3198000000.0,1772000000.0,320000000.0,101000000.0,1883000000.0,-2386000000.0,823000000.0,1782000000.0,ADM,Consumer Defensive
2021-03-31,2021-04-27,18893000000.0,1548000000.0,799000000.0,911000000.0,1160000000.0,689000000.0,67000000.0,131000000.0,824000000.0,298000000.0,174000000.0,208000000.0,693000000.0,51478000000.0,30535000000.0,20841000000.0,694000000.0,694000000.0,12292000000.0,3025000000.0,8437000000.0,,564000000.0,68278000000.0,5050000000.0,2278000000.0,2675000000.0,3655000000.0,2070000000.0,304000000.0,248000000.0,2332000000.0,-1433000000.0,803000000.0,2084000000.0,ADM,Consumer Defensive
2021-06-30,2021-07-27,22926000000.0,1463000000.0,724000000.0,865000000.0,1108000000.0,712000000.0,70000000.0,113000000.0,825000000.0,2709000000.0,253000000.0,209000000.0,712000000.0,50958000000.0,29284000000.0,21582000000.0,869000000.0,869000000.0,10789000000.0,1557000000.0,8432000000.0,,566000000.0,74923000000.0,5405000000.0,2532000000.0,2901000000.0,3880000000.0,2313000000.0,295000000.0,281000000.0,2605000000.0,1057000000.0,890000000.0,2324000000.0,ADM,Consumer Defensive
2021-09-30,2021-10-26,20340000000.0,1326000000.0,606000000.0,714000000.0,961000000.0,526000000.0,68000000.0,120000000.0,653000000.0,2846000000.0,287000000.0,209000000.0,533000000.0,52298000000.0,30083000000.0,21969000000.0,1083000000.0,1083000000.0,9961000000.0,1163000000.0,8620000000.0,,566000000.0,80137000000.0,5689000000.0,2732000000.0,3315000000.0,4303000000.0,2614000000.0,278000000.0,427000000.0,3058000000.0,4983000000.0,979000000.0,2631000000.0,ADM,Consumer Defensive
2021-12-31,2022-01-25,23090000000.0,1650000000.0,864000000.0,1088000000.0,1345000000.0,782000000.0,79000000.0,214000000.0,1011000000.0,742000000.0,455000000.0,208000000.0,797000000.0,56136000000.0,33369000000.0,22477000000.0,943000000.0,943000000.0,10581000000.0,1805000000.0,8581000000.0,,566000000.0,85249000000.0,5987000000.0,2993000000.0,3578000000.0,4574000000.0,2709000000.0,284000000.0,578000000.0,3313000000.0,6595000000.0,1169000000.0,2735000000.0,ADM,Consumer Defensive
2022-03-31,2022-04-26,23650000000.0,1897000000.0,1068000000.0,1363000000.0,1620000000.0,1054000000.0,77000000.0,207000000.0,1271000000.0,-1206000000.0,217000000.0,226000000.0,1064000000.0,64866000000.0,40849000000.0,23722000000.0,1079000000.0,1079000000.0,14091000000.0,4600000000.0,8752000000.0,,568000000.0,90006000000.0,6336000000.0,3262000000.0,4030000000.0,5034000000.0,3074000000.0,294000000.0,654000000.0,3760000000.0,5091000000.0,1212000000.0,3106000000.0,ADM,Consumer Defensive
2022-06-30,2022-07-26,27284000000.0,2100000000.0,1286000000.0,1592000000.0,1849000000.0,1236000000.0,92000000.0,279000000.0,1519000000.0,531000000.0,283000000.0,227000000.0,1240000000.0,61828000000.0,37141000000.0,24393000000.0,906000000.0,906000000.0,12538000000.0,3738000000.0,8062000000.0,,568000000.0,94364000000.0,6973000000.0,3824000000.0,4757000000.0,5775000000.0,3598000000.0,316000000.0,820000000.0,4454000000.0,2913000000.0,1242000000.0,3634000000.0,ADM,Consumer Defensive
2022-09-30,2022-10-25,24683000000.0,1811000000.0,993000000.0,1327000000.0,1587000000.0,1031000000.0,105000000.0,193000000.0,1230000000.0,4023000000.0,341000000.0,224000000.0,1037000000.0,58304000000.0,33985000000.0,23997000000.0,1099000000.0,1099000000.0,9742000000.0,1348000000.0,7671000000.0,,563000000.0,98707000000.0,7458000000.0,4211000000.0,5370000000.0,6401000000.0,4103000000.0,353000000.0,893000000.0,5031000000.0,4090000000.0,1296000000.0,4138000000.0,ADM,Consumer Defensive
2022-12-31,2023-01-26,25939000000.0,1762000000.0,865000000.0,1347000000.0,1601000000.0,1019000000.0,131000000.0,189000000.0,1213000000.0,130000000.0,478000000.0,222000000.0,1024000000.0,59774000000.0,35158000000.0,24284000000.0,1037000000.0,1037000000.0,10414000000.0,1737000000.0,8677000000.0,,554000000.0,101556000000.0,7570000000.0,4212000000.0,5629000000.0,6657000000.0,4340000000.0,405000000.0,868000000.0,5233000000.0,3478000000.0,1319000000.0,4365000000.0,ADM,Consumer Defensive
2023-03-31,2023-04-25,24072000000.0,2080000000.0,1199000000.0,1544000000.0,1803000000.0,1170000000.0,152000000.0,225000000.0,1397000000.0,-1610000000.0,327000000.0,248000000.0,1172000000.0,58802000000.0,33605000000.0,24860000000.0,899000000.0,899000000.0,11550000000.0,3048000000.0,7745000000.0,,551000000.0,101978000000.0,7753000000.0,4343000000.0,5810000000.0,6840000000.0,4456000000.0,480000000.0,886000000.0,5359000000.0,3074000000.0,1429000000.0,4473000000.0,ADM,Consumer Defensive
2023-06-30,2023-07-25,25190000000.0,1883000000.0,1042000000.0,1312000000.0,1574000000.0,927000000.0,181000000.0,204000000.0,1132000000.0,2509000000.0,287000000.0,246000000.0,928000000.0,55499000000.0,30220000000.0,24939000000.0,1426000000.0,1426000000.0,9825000000.0,728000000.0,8545000000.0,,546000000.0,99884000000.0,7536000000.0,4099000000.0,5530000000.0,6565000000.0,4147000000.0,569000000.0,811000000.0,4972000000.0,5052000000.0,1433000000.0,4161000000.0,ADM,Consumer Defensive
2023-09-30,2023-10-24,21695000000.0,1810000000.0,995000000.0,1186000000.0,1447000000.0,821000000.0,155000000.0,207000000.0,1031000000.0,992000000.0,441000000.0,244000000.0,824000000.0,55093000000.0,29512000000.0,25228000000.0,1498000000.0,1498000000.0,9500000000.0,412000000.0,8224000000.0,,540000000.0,96896000000.0,7535000000.0,4101000000.0,5389000000.0,6425000000.0,3937000000.0,619000000.0,825000000.0,4773000000.0,2021000000.0,1533000000.0,3948000000.0,ADM,Consumer Defensive
2023-12-31,2024-03-12,22978000000.0,1740000000.0,821000000.0,899000000.0,1176000000.0,565000000.0,165000000.0,192000000.0,734000000.0,2569000000.0,439000000.0,239000000.0,565000000.0,54631000000.0,30166000000.0,24132000000.0,1368000000.0,1368000000.0,9596000000.0,406000000.0,8259000000.0,,531000000.0,93935000000.0,7513000000.0,4057000000.0,4941000000.0,6000000000.0,3483000000.0,653000000.0,828000000.0,4294000000.0,4460000000.0,1494000000.0,3489000000.0,ADM,Consumer Defensive
2024-03-31,2024-04-30,21847000000.0,1659000000.0,708000000.0,1051000000.0,1331000000.0,729000000.0,166000000.0,166000000.0,885000000.0,700000000.0,328000000.0,257000000.0,729000000.0,54831000000.0,31292000000.0,23219000000.0,830000000.0,830000000.0,11288000000.0,2033000000.0,8245000000.0,,514000000.0,91710000000.0,7092000000.0,3566000000.0,4448000000.0,5528000000.0,3042000000.0,667000000.0,769000000.0,3782000000.0,6770000000.0,1495000000.0,3046000000.0,ADM,Consumer Defensive
2024-06-30,2024-07-30,22248000000.0,1396000000.0,489000000.0,783000000.0,1069000000.0,486000000.0,187000000.0,115000000.0,596000000.0,468000000.0,362000000.0,246000000.0,486000000.0,52698000000.0,30237000000.0,22148000000.0,764000000.0,764000000.0,11876000000.0,2612000000.0,8247000000.0,,495918367.0,88768000000.0,6605000000.0,3013000000.0,3919000000.0,5023000000.0,2601000000.0,673000000.0,680000000.0,3246000000.0,4729000000.0,1570000000.0,2604000000.0,ADM,Consumer Defensive
2024-09-30,2024-11-18,19937000000.0,1365000000.0,460000000.0,282000000.0,570000000.0,18000000.0,174000000.0,90000000.0,108000000.0,1300000000.0,381000000.0,241000000.0,18000000.0,52199000000.0,29932000000.0,21974000000.0,784000000.0,784000000.0,11349000000.0,2752000000.0,7578000000.0,,483000000.0,87010000000.0,6160000000.0,2478000000.0,3015000000.0,4146000000.0,1798000000.0,692000000.0,563000000.0,2323000000.0,5037000000.0,1510000000.0,1798000000.0,ADM,Consumer Defensive
2024-12-31,2025-02-04,21498000000.0,1358000000.0,415000000.0,846000000.0,1133000000.0,567000000.0,179000000.0,106000000.0,667000000.0,322000000.0,492000000.0,241000000.0,567000000.0,53271000000.0,30840000000.0,22168000000.0,611000000.0,611000000.0,11538000000.0,2901000000.0,7580000000.0,,484000000.0,85530000000.0,5778000000.0,2072000000.0,2962000000.0,4103000000.0,1800000000.0,706000000.0,477000000.0,2256000000.0,2790000000.0,1563000000.0,1800000000.0,ADM,Consumer Defensive
2025-03-31,2025-05-06,20175000000.0,1180000000.0,248000000.0,511000000.0,798000000.0,295000000.0,158000000.0,61000000.0,353000000.0,-342000000.0,291000000.0,247000000.0,292000000.0,53402000000.0,31020000000.0,22119000000.0,864000000.0,864000000.0,12423000000.0,3783000000.0,7596000000.0,,483000000.0,83858000000.0,5299000000.0,1612000000.0,2422000000.0,3570000000.0,1366000000.0,698000000.0,372000000.0,1724000000.0,1748000000.0,1526000000.0,1363000000.0,ADM,Consumer Defensive
2025-06-30,2025-08-05,21188000000.0,995000000.0,100000000.0,438000000.0,729000000.0,219000000.0,159000000.0,62000000.0,279000000.0,4298000000.0,305000000.0,248000000.0,217000000.0,51996000000.0,29309000000.0,22430000000.0,1057000000.0,1057000000.0,10617000000.0,1945000000.0,8372000000.0,,484000000.0,82798000000.0,4898000000.0,1223000000.0,2077000000.0,3230000000.0,1099000000.0,670000000.0,319000000.0,1407000000.0,5578000000.0,1469000000.0,1094000000.0,ADM,Consumer Defensive
2025-09-30,2025-11-04,20372000000.0,1270000000.0,397000000.0,268000000.0,564000000.0,108000000.0,121000000.0,37000000.0,147000000.0,1809000000.0,296000000.0,248000000.0,110000000.0,51918000000.0,29166000000.0,22494000000.0,1235000000.0,1235000000.0,9207000000.0,1559000000.0,6609000000.0,,484000000.0,83233000000.0,4803000000.0,1160000000.0,2063000000.0,3224000000.0,1189000000.0,617000000.0,266000000.0,1446000000.0,6087000000.0,1384000000.0,1186000000.0,ADM,Consumer Defensive
2025-12-31,2026-02-03,18556000000.0,1213000000.0,320000000.0,618000000.0,1779000000.0,456000000.0,142000000.0,22000000.0,476000000.0,-313000000.0,356000000.0,244000000.0,456000000.0,34659000000.0,11632000000.0,22733000000.0,1015000000.0,1015000000.0,8410000000.0,798000000.0,7612000000.0,,484000000.0,80291000000.0,4658000000.0,1065000000.0,1835000000.0,3870000000.0,1078000000.0,580000000.0,182000000.0,1255000000.0,5452000000.0,1248000000.0,1075000000.0,ADM,Consumer Defensive
2009-12-31,2010-03-01,,,,,,,,,,,,,,8181514.0,3780312.0,4401201.0,1196506.0,1196506.0,3266138.0,59825.0,,,290128.0,,,,,,,,,,,,,AQB,Consumer Defensive
2010-06-30,2010-08-29,,,,,,,,,,,,,,5695867.0,3740264.0,1955603.0,1518957.0,1518957.0,3299866.0,61493.0,,,290128.0,,,,,,,,,,,,,AQB,Consumer Defensive
2010-12-31,2011-03-01,,,,,,,,,,,,,,8343615.0,4382394.0,3961221.0,2577142.0,2577142.0,3713840.0,65759.0,,,290128.0,,,,,,,,,,,,,AQB,Consumer Defensive
2011-06-30,2011-08-29,,,,,,,,,,,,,,5861672.0,4582174.0,1279498.0,1989057.0,1989057.0,4061931.0,68555.0,,,290128.0,,,,,,,,,,,,,AQB,Consumer Defensive
2011-12-31,2012-02-29,,,,,,,,,,,,,,3537131.0,1959720.0,1577411.0,1630250.0,1630250.0,1459299.0,66945.0,,,290128.0,,,,,,,,,,,,,AQB,Consumer Defensive
2012-09-30,2012-11-29,,,-1018000.0,-1018317.0,-972000.0,-1020000.0,,,-1020000.0,-827874.0,15203.0,,-1020427.0,1961605.0,2741316.0,-71853019.0,348521.0,348521.0,,,,,164060.0,,,,,,,,,,,,,AQB,Consumer Defensive
2012-12-31,2013-03-01,,,-1018000.0,-1018317.0,-972000.0,-1020000.0,,,-1020000.0,-827874.0,15203.0,,-1020427.0,1961605.0,2741316.0,-779711.0,348521.0,348521.0,2305467.0,270560.0,,,164060.0,,,,,,,,,,,,,AQB,Consumer Defensive
2013-03-31,2013-05-30,,,-928000.0,-927888.0,-890000.0,-932000.0,,,-932000.0,-952920.0,0.0,,-932446.0,,,-779711.0,-362926.0,-362926.0,,,,,177236.0,,,,,,,,,,,,,AQB,Consumer Defensive
2013-06-30,2013-08-29,,,-1190000.0,-1190000.0,,-1187000.0,,,-1187000.0,-1232980.0,43370.0,,-1186986.0,5735167.0,2804442.0,2930725.0,3940552.0,3940552.0,2297738.0,223385.0,,,208734.0,,,-4154000.0,-4154522.0,,-4159000.0,,,-4159000.0,-3841648.0,73776.0,-4160286.0,AQB,Consumer Defensive
2013-09-30,2013-11-29,,,-1083000.0,-1083173.0,-1046000.0,-1083000.0,,,-1083000.0,-1021793.0,26410.0,,-1083105.0,,,,,,,,,,208842.0,,,-4219000.0,-4219378.0,,-4222000.0,,,-4222000.0,-4035567.0,84983.0,-4222964.0,AQB,Consumer Defensive
2013-12-31,2014-03-01,,,-1675000.0,-1674590.0,-1638000.0,-1487000.0,,,-1487000.0,-1249935.0,29720.0,,-1486501.0,3560573.0,3063681.0,496892.0,1875749.0,1875749.0,2359653.0,,,,209275.0,,,-4876000.0,-4875651.0,,-4689000.0,,,-4689000.0,-4457628.0,99500.0,-4689038.0,AQB,Consumer Defensive
2014-03-31,2014-05-30,,,-1586000.0,-1585946.0,-1549000.0,-1587000.0,,,-1587000.0,-1664637.0,3083.0,,-1586788.0,11816931.0,3036914.0,8780017.0,10086965.0,10086965.0,2429520.0,,,,213083.0,,,-5534000.0,-5533709.0,,-5344000.0,,,-5344000.0,-5169345.0,102583.0,-5343380.0,AQB,Consumer Defensive
2014-06-30,2014-08-29,,,-1896000.0,-1934935.0,-1896000.0,-1890000.0,,-38935.0,-1890000.0,-1519854.0,44657.0,,-1890271.0,10271374.0,3367257.0,6904117.0,8625642.0,8625642.0,2639137.0,,,,240676.0,,,-6240000.0,-6278644.0,-6129000.0,-6047000.0,,,-6047000.0,-5456219.0,103870.0,-6046665.0,AQB,Consumer Defensive
2014-09-30,2014-11-29,,,-2035000.0,-2035487.0,-1994000.0,-2032000.0,,,-2032000.0,-1643582.0,52077.0,,-2032270.0,8423925.0,3402513.0,5021412.0,6916053.0,6916053.0,2523951.0,,,,240895.0,,,-7192000.0,-7230958.0,-7077000.0,-6996000.0,,,-6996000.0,-6078008.0,129537.0,-6995830.0,AQB,Consumer Defensive
2014-12-31,2015-03-01,0.0,0.0,-1618000.0,-1617374.0,-1594000.0,-1618000.0,62.0,0.0,-1618000.0,-1732827.0,17094.0,,-1618046.0,6608261.0,3098882.0,3509379.0,5163262.0,5163262.0,2421720.0,2421720.0,2422000.0,,240973.0,,,-7135000.0,-7173742.0,-7033000.0,-7127000.0,,,-7127000.0,-6560900.0,116911.0,-7127375.0,AQB,Consumer Defensive
2015-03-31,2015-05-30,,,-1800000.0,-1766607.0,-1741000.0,-1800000.0,,-26963.0,-1768000.0,-1729465.0,18557.0,,-1767619.0,,,3509379.0,-5175614.0,-5175614.0,,,,,241192.0,,,-7349000.0,-7354403.0,-7225000.0,-7340000.0,,,-7308000.0,-6625728.0,132385.0,-7308206.0,AQB,Consumer Defensive
2015-06-30,2015-08-29,0.0,0.0,-1732000.0,-1757607.0,-1732000.0,-1733000.0,949.0,-25607.0,-1733000.0,-1729465.0,18557.0,,-1733112.0,6236372.0,3041721.0,3194651.0,4677653.0,4677653.0,2324244.0,,,,241395.0,,,-7185000.0,-7177075.0,-7061000.0,-7183000.0,,,-7151000.0,-6835339.0,106285.0,-7151047.0,AQB,Consumer Defensive
2015-09-30,2015-11-29,0.0,0.0,-1657000.0,-1657251.0,-1631000.0,-1658000.0,0.0,0.0,-1658000.0,-1534369.0,32841.0,,-1658405.0,,,,,,,,,,157000.0,,,-6807000.0,-6798839.0,-6698000.0,-6809000.0,,-52570.0,-6777000.0,-6726126.0,87049.0,-6777182.0,AQB,Consumer Defensive
2015-12-31,2016-02-29,0.0,0.0,-1838000.0,-1838488.0,-1810000.0,-1838000.0,10.0,0.0,-1838000.0,-1755000.0,4158.0,,-1837869.0,2636704.0,2692275.0,-55571.0,1313421.0,1313421.0,2070366.0,2070366.0,2071000.0,,262479.0,,,-7027000.0,-7019953.0,-6914000.0,-7029000.0,,-52570.0,-6997000.0,-6748299.0,74113.0,-6997005.0,AQB,Consumer Defensive
2016-03-31,2016-05-30,0.0,0.0,-1796000.0,-1794588.0,-1763000.0,-1819000.0,24306.0,22933.0,-1819000.0,-1955305.0,15720.0,,-1818977.0,,,-55571.0,-1323761.0,-1323761.0,,,,,262415.0,0.0,0.0,-7023000.0,-7047934.0,-6936000.0,-7048000.0,25265.0,-2674.0,-7048000.0,-6974139.0,71276.0,-7048363.0,AQB,Consumer Defensive
2016-06-30,2016-08-29,0.0,0.0,-1979000.0,-1980140.0,-1947000.0,-2064000.0,83333.0,0.0,-2064000.0,-1681676.0,718693.0,,-2063836.0,4105089.0,8028985.0,-3923896.0,1929659.0,1929659.0,7216260.0,5000000.0,,,262525.0,0.0,0.0,-7270000.0,-7270467.0,-7151000.0,-7379000.0,107649.0,22933.0,-7379000.0,-6926350.0,771412.0,-7379087.0,AQB,Consumer Defensive
2016-09-30,2016-11-29,0.0,0.0,-2009000.0,-2010479.0,-1966000.0,-2142000.0,131301.0,129693.0,-2142000.0,-1796719.0,28654.0,,-2141826.0,5192767.0,11193015.0,-6000248.0,3183525.0,3183525.0,10228655.0,7518158.0,2710000.0,,262526.0,0.0,0.0,-7622000.0,-7623695.0,-7486000.0,-7863000.0,238950.0,152626.0,-7863000.0,-7188700.0,767225.0,-7862508.0,AQB,Consumer Defensive
2016-12-31,2017-03-01,0.0,-8065000.0,-2281000.0,-2282789.0,-2238000.0,-2446000.0,163614.0,162163.0,-2446000.0,-2015193.0,334074.0,,-2446022.0,5708834.0,3680779.0,2028055.0,3324609.0,3324609.0,2662928.0,17913.0,2645000.0,,273157.0,0.0,-8065000.0,-8065000.0,-8067996.0,-7914000.0,-8471000.0,402554.0,314789.0,-8471000.0,-7448893.0,1097141.0,-8470661.0,AQB,Consumer Defensive
2017-03-31,2017-05-09,0.0,0.0,-2049098.0,-2050463.0,-2003590.0,-2055743.0,5280.0,3915.0,-2055743.0,-2504022.0,457223.0,0.0,-2055743.0,28549094.0,3589750.0,24959344.0,25472604.0,25472604.0,2805088.0,18249.0,2786839.0,,420040.0,0.0,-8065000.0,-8318098.0,-8323871.0,-8154590.0,-8707743.0,383528.0,295771.0,-8707743.0,-7997610.0,1538644.0,-8707427.0,AQB,Consumer Defensive
2017-06-30,2017-08-04,53278.0,2501.0,-2087073.0,-2088183.0,-2043487.0,-2093436.0,5253.0,4144.0,-2093436.0,-1893018.0,15736703.0,0.0,-2093436.0,26907790.0,3955252.0,22952538.0,7991382.0,7991382.0,3005757.0,53089.0,2952668.0,,444611.0,53278.0,-8062499.0,-8426171.0,-8431914.0,-8251077.0,-8737179.0,305448.0,299915.0,-8737179.0,-8208952.0,16556654.0,-8737027.0,AQB,Consumer Defensive
2017-09-30,2017-11-02,53000.0,0.0,-2439230.0,-2440622.0,-2394962.0,-2446219.0,5597.0,4205.0,-2446219.0,-2278600.0,1041258.0,0.0,-2446219.0,25295552.0,4717609.0,20577943.0,4717821.0,4717821.0,3115213.0,55223.0,3059990.0,,444755.0,106278.0,-8062499.0,-8856401.0,-8862057.0,-8680039.0,-9041398.0,179744.0,174427.0,-9041398.0,-8690833.0,17569258.0,-9041420.0,AQB,Consumer Defensive
2017-12-31,2018-03-08,53225000.0,2498000.0,-2657000.0,-2657717.0,-2610000.0,-2663000.0,5407.0,3321.0,-2663000.0,-2425138.0,1811743.0,0.0,-2663249.0,23731758.0,5751069.0,17980689.0,492861.0,492861.0,3084214.0,49794.0,3034420.0,,444823.0,53331278.0,2500501.0,-9232401.0,-9236985.0,-9052039.0,-9258398.0,21537.0,15585.0,-9258398.0,-9100778.0,19046927.0,-9258647.0,AQB,Consumer Defensive
2018-03-31,2018-05-08,19097.0,2865.0,-2443472.0,-2444385.0,-2376935.0,-2449787.0,5402.0,3329.0,-2449787.0,-2467077.0,2034048.0,0.0,-2449787.0,31487566.0,5154000.0,26333566.0,6839389.0,6839389.0,3061073.0,59260.0,3001813.0,,597044.0,53350375.0,2503366.0,-9626775.0,-9630907.0,-9425384.0,-9652442.0,21659.0,14999.0,-9652442.0,-9063833.0,20623752.0,-9652691.0,AQB,Consumer Defensive
2018-06-30,2018-08-07,47898.0,611.0,-2784583.0,-2775866.0,-2569670.0,-2781149.0,5283.0,3415.0,-2781149.0,-2867301.0,1005129.0,0.0,-2781149.0,28259714.0,4159825.0,24099889.0,3518806.0,3518806.0,2990950.0,58377.0,2932573.0,,639388.0,53344995.0,2501476.0,-10324285.0,-10318590.0,-9951567.0,-10340155.0,21689.0,14270.0,-10340155.0,-10038116.0,5892178.0,-10340404.0,AQB,Consumer Defensive
2018-09-30,2018-11-02,10938.0,2064.0,-2720027.0,-2721859.0,-2437787.0,-2727028.0,5169.0,3337.0,-2727028.0,-2134882.0,336129.0,0.0,-2727028.0,26043274.0,4514109.0,21529165.0,1030671.0,1030671.0,3030452.0,59636.0,2970816.0,,642419.0,53302933.0,2503540.0,-10605082.0,-10599827.0,-9994392.0,-10620964.0,21261.0,13402.0,-10620964.0,-9894398.0,5187049.0,-10621213.0,AQB,Consumer Defensive
2018-12-31,2019-03-07,6585.0,823.0,-2417714.0,-2417692.0,-2132023.0,-2424095.0,6403.0,4937.0,-2424095.0,-2347505.0,729431.0,,-2424095.0,27671060.0,4436757.0,23234303.0,2990196.0,2990196.0,3591434.0,71613.0,3519821.0,,726402.0,84518.0,6363.0,-10365796.0,-10359802.0,-9516415.0,-10382059.0,22257.0,15018.0,-10382059.0,-9816765.0,4104737.0,-10382059.0,AQB,Consumer Defensive
2019-03-31,2019-05-02,97885.0,-269000.0,-2756000.0,-2750308.0,-2465000.0,-2764000.0,13338.0,18438.0,-2764000.0,-2132680.0,456436.0,,-2763931.0,33029956.0,5473456.0,27556500.0,7630376.0,7630376.0,4431145.0,90200.0,3941010.0,,784384.0,163306.0,-265502.0,-10678324.0,-10665725.0,-9604480.0,-10696272.0,30193.0,30127.0,-10696272.0,-9482368.0,2527125.0,-10696203.0,AQB,Consumer Defensive
2019-06-30,2019-08-06,42486.0,-899000.0,-4020000.0,-4012288.0,-3721000.0,-4027000.0,14212.0,-278000.0,-4027000.0,-3073485.0,469181.0,,-4026732.0,36774715.0,7056247.0,29718468.0,10400795.0,10400795.0,5010785.0,139274.0,4487004.0,,1066000.0,157894.0,-1165113.0,-11913741.0,-11902147.0,-10755810.0,-11942123.0,39122.0,-251288.0,-11942123.0,-9688552.0,1991177.0,-11941786.0,AQB,Consumer Defensive
2019-09-30,2019-11-05,0.0,-846000.0,-3000000.0,-2999880.0,-2648000.0,-3018000.0,17933.0,17236.0,-3018000.0,-3082011.0,899214.0,,-3018222.0,32959366.0,6079283.0,26880083.0,6412921.0,6412921.0,4915347.0,149069.0,4397539.0,,1080000.0,146956.0,-2013177.0,-12193714.0,-12180168.0,-10966023.0,-12233095.0,51886.0,-237389.0,-12233095.0,-10635681.0,2554262.0,-12232980.0,AQB,Consumer Defensive
2019-12-31,2020-03-10,46367.0,-877817.0,-3403639.0,-3300523.0,-2943097.0,-3418757.0,17505.0,19892.0,-3418757.0,-2960571.0,652649.0,,-3418757.0,30233739.0,6473110.0,23760629.0,2798744.0,2798744.0,5010301.0,225441.0,4432052.0,,1082000.0,186738.0,-2891817.0,-13179639.0,-13062999.0,-11777097.0,-13227757.0,62988.0,-222434.0,-13227757.0,-11248747.0,2477480.0,-13227642.0,AQB,Consumer Defensive
2020-03-31,2020-05-05,6753.0,-834681.0,-3091421.0,-3092573.0,-2744714.0,-3109618.0,17045.0,-332000.0,-3109618.0,-2934710.0,691351.0,,-3109618.0,41414178.0,6418095.0,34996083.0,14749746.0,14749746.0,4583410.0,213669.0,4032744.0,,1356000.0,95606.0,-3457498.0,-13515060.0,-13405264.0,-12056811.0,-13573375.0,66695.0,-572872.0,-13573375.0,-12050777.0,2712395.0,-13573329.0,AQB,Consumer Defensive
2020-06-30,2020-08-06,2950.0,-1038366.0,-3504999.0,-3505537.0,-3151803.0,-3523684.0,18147.0,-336000.0,-3523684.0,-4038578.0,897146.0,,-3523684.0,38495395.0,6713004.0,31782391.0,10021394.0,10021394.0,4948880.0,204124.0,4423028.0,,1605000.0,56070.0,-3596864.0,-13000059.0,-12898513.0,-11487614.0,-13070059.0,70630.0,-630872.0,-13070059.0,-13015870.0,3140360.0,-13070281.0,AQB,Consumer Defensive
2020-09-30,2020-11-03,67763.0,-1288176.0,-3613158.0,-3611453.0,-3230785.0,-3649788.0,38335.0,40040.0,-3649788.0,-3612169.0,1051542.0,,-3649788.0,69596179.0,11063731.0,58532448.0,38989366.0,38989366.0,8946854.0,215128.0,8425552.0,,1946000.0,123833.0,-4039040.0,-13613217.0,-13510086.0,-12070399.0,-13701847.0,91032.0,-608068.0,-13701847.0,-13546028.0,3292688.0,-13701847.0,AQB,Consumer Defensive
2020-12-31,2021-03-09,50197.0,-3391000.0,-6038000.0,-6038335.0,-5626000.0,-6117000.0,78840.0,79037.0,-6117000.0,-3703364.0,1684943.0,,-6116895.0,125776503.0,10901342.0,114875161.0,95751160.0,95751160.0,9141239.0,322422.0,8528490.0,,2356000.0,127663.0,-6552223.0,-16247578.0,-16247898.0,-14753302.0,-16400090.0,152367.0,-548923.0,-16400090.0,-14288821.0,4324982.0,-16399985.0,AQB,Consumer Defensive
2021-03-31,2021-05-04,74372.0,-1480283.0,-4085048.0,-4080087.0,-3657902.0,-4158891.0,78804.0,83765.0,-4158891.0,-4518394.0,1208183.0,,-4158891.0,242535000.0,10893000.0,231642000.0,210899000.0,210899000.0,9338224.0,441556.0,8622436.0,,3228000.0,195282.0,-7197825.0,-17241205.0,-17235412.0,-15666490.0,-17449363.0,214126.0,-133158.0,-17449363.0,-15872505.0,4841814.0,-17449258.0,AQB,Consumer Defensive
2021-06-30,2021-08-04,227393.0,-1620203.0,-5179415.0,-5150527.0,-4714870.0,-5230737.0,80210.0,109098.0,-5230737.0,-5939439.0,1229728.0,,-5230737.0,238272450.0,11570632.0,226701818.0,132345351.0,132345351.0,9590267.0,565455.0,8766986.0,,3551000.0,419725.0,-7779662.0,-18915621.0,-18880402.0,-17229557.0,-19156416.0,276189.0,311940.0,-19156416.0,-17773366.0,5174396.0,-19156311.0,AQB,Consumer Defensive
