date,dividend
2016-09-28,0.04
2016-10-27,0.053
2016-11-28,0.049
2016-12-28,0.063
2017-01-27,0.04
2017-02-24,0.063
2017-03-29,0.071
2017-04-26,0.052
2017-05-26,0.038
2017-06-28,0.039
2017-07-27,0.061
2017-08-29,0.041
2017-09-28,0.217
2017-10-30,0.073
2017-11-29,0.072
2017-12-28,0.073
2018-01-30,0.067
2018-02-27,0.036
2018-03-28,0.031
2018-04-27,0.039
2018-05-30,0.015
2018-07-30,0.029
2018-08-30,0.032
2018-10-30,0.075
2018-11-29,0.037
2018-12-28,0.024
2019-01-30,0.028
2019-02-27,0.057
2019-03-28,0.044
2019-04-29,0.016
2019-05-30,0.027
2019-12-30,0.002
2020-01-30,0.03
2020-02-27,0.037
2020-03-30,0.032
2020-04-29,0.008
2020-05-28,0.004
2020-10-29,0.014
2020-11-27,0.027
2020-12-30,0.006
2021-01-28,0.059
2021-02-25,0.055
2021-03-30,0.053
2021-04-29,0.096
2021-05-27,0.04
2021-06-29,0.018
2021-07-29,0.085
2021-09-29,0.037
2021-10-28,0.068
2021-11-29,0.15
2021-12-30,0.112
2022-01-28,0.103
2022-02-25,0.086
2022-03-30,0.119
2022-04-28,0.083
2022-05-27,0.092
2022-06-29,0.112
2022-07-28,0.145
2022-08-30,0.183
2022-09-29,0.124
2022-10-28,0.349
2022-11-29,0.172
2022-12-29,0.096
2023-01-30,0.112
2023-02-27,0.25
2023-03-30,0.41
2023-04-27,0.104
2023-05-30,0.053
2023-06-29,0.017
2023-07-28,0.01
2023-08-30,0.021
2023-09-28,0.054
2023-10-30,0.049
2023-11-29,0.017
2023-12-28,0.012
2024-01-30,0.016
2024-02-28,0.03
2024-03-27,0.041
2024-04-29,0.023
